,From,To,Day,Month,Distance,Occupancy,Fuel_Cost,Ground_Cost,Price
9888,2,1,6,3,1717.93,79,6699.927,1400,1887.30338
9889,7,2,7,5,1561.76,91,6090.864,1925,2717.4624
9890,1,3,1,1,2079.0,90,8108.1,1770,4252.5
9891,1,3,2,6,2079.0,78,8108.1,1770,2245.32
9892,1,3,4,3,2079.0,75,8108.1,1770,2025.0
9893,4,6,6,12,623.48,85,2431.572,1950,666.1841096
9894,1,3,4,6,2079.0,89,8108.1,1770,1842.75
9895,1,3,7,5,2079.0,94,8108.1,1770,4158.0
9896,1,3,2,5,2079.0,89,8108.1,1770,1958.127907
9897,4,6,3,6,623.48,82,2431.572,1950,638.1501176
9898,1,3,7,4,2079.0,96,8108.1,1770,3827.25
9899,4,6,4,3,623.48,89,2431.572,1950,831.3066667
9900,7,2,5,9,1561.76,88,6090.864,1925,1997.00459
9901,2,1,7,5,1717.93,95,6699.927,1400,2783.0466
9902,7,2,6,5,1561.76,87,6090.864,1925,1525.44
9903,1,3,2,6,2079.0,84,8108.1,1770,2227.5
9904,4,6,3,3,623.48,75,2431.572,1950,759.86625
9905,2,1,6,6,1717.93,87,6699.927,1400,1840.639286
9906,1,3,6,12,2079.0,88,8108.1,1770,1732.5
9907,2,1,1,3,1717.93,95,6699.927,1400,3155.381633
9908,2,1,6,1,1717.93,82,6699.927,1400,1959.891972
9909,1,3,2,5,2079.0,90,8108.1,1770,2598.75
9910,1,3,2,6,2079.0,76,8108.1,1770,2494.8
9911,7,2,6,12,1561.76,75,6090.864,1925,2030.288
9912,2,1,5,9,1717.93,89,6699.927,1400,1807.173117
9913,7,2,6,1,1561.76,87,6090.864,1925,1579.307865
9914,1,3,6,12,2079.0,88,8108.1,1770,2606.507463
9915,5,7,6,9,1363.71,85,5318.469,1850,1482.293478
9916,7,2,6,12,1561.76,76,6090.864,1925,1664.507368
9917,1,3,2,6,2079.0,78,8108.1,1770,1930.5
9918,7,2,6,5,1561.76,79,6090.864,1925,2067.035294
9919,7,2,4,5,1561.76,89,6090.864,1925,1946.193231
9920,1,3,5,6,2079.0,79,8108.1,1770,2583.9
9921,1,3,5,9,2079.0,79,8108.1,1770,2740.5
9922,1,3,7,1,2079.0,93,8108.1,1770,4259.414634
9923,7,2,6,9,1561.76,86,6090.864,1925,1624.2304
9924,2,1,3,9,1717.93,87,6699.927,1400,2075.832083
9925,4,6,6,9,623.48,76,2431.572,1950,779.35
9926,1,3,5,3,2079.0,86,8108.1,1770,2494.8
9927,5,7,4,3,1363.71,76,5318.469,1850,1888.213846
9928,1,3,5,9,2079.0,83,8108.1,1770,2127.917647
9929,4,6,2,3,623.48,87,2431.572,1950,609.4692135
9930,2,1,6,3,1717.93,77,6699.927,1400,2034.390789
9931,7,2,5,6,1561.76,85,6090.864,1925,1976.6025
9932,1,3,7,6,2079.0,91,8108.1,1770,3715.659574
9933,4,6,6,1,623.48,82,2431.572,1950,748.176
9934,4,6,2,3,623.48,83,2431.572,1950,623.48
9935,5,7,5,6,1363.71,83,5318.469,1850,1647.81625
9936,5,7,4,6,1363.71,85,5318.469,1850,1977.3795
9937,7,2,7,1,1561.76,99,6090.864,1925,2733.08
9938,1,3,2,6,2079.0,86,8108.1,1770,2252.25
9939,1,3,2,5,2079.0,79,8108.1,1770,2053.646341
9940,2,1,2,4,1717.93,81,6699.927,1400,1717.93
9941,4,6,1,3,623.48,97,2431.572,1950,1163.829333
9942,2,1,3,12,1717.93,90,6699.927,1400,1717.93
9943,7,2,6,12,1561.76,78,6090.864,1925,1316.089888
9944,7,2,2,6,1561.76,89,6090.864,1925,2231.085714
9945,2,1,5,4,1717.93,79,6699.927,1400,1894.775735
9946,1,3,5,6,2079.0,76,8108.1,1770,2444.22973
9947,1,3,5,6,2079.0,82,8108.1,1770,2444.22973
9948,1,3,2,6,2079.0,75,8108.1,1770,2254.337349
9949,1,3,5,6,2079.0,87,8108.1,1770,2659.897059
9950,7,2,4,6,1561.76,82,6090.864,1925,1979.695775
9951,1,3,4,3,2079.0,76,8108.1,1770,2106.0
9952,1,3,6,12,2079.0,79,8108.1,1770,1901.52439
9953,2,1,3,12,1717.93,81,6699.927,1400,1992.7988
9954,1,3,7,6,2079.0,97,8108.1,1770,3796.434783
9955,1,3,5,9,2079.0,80,8108.1,1770,2233.0
9956,4,6,6,6,623.48,90,2431.572,1950,646.5718519
9957,1,3,1,3,2079.0,98,8108.1,1770,3492.72
9958,1,3,1,1,2079.0,98,8108.1,1770,4563.658537
9959,1,3,4,3,2079.0,86,8108.1,1770,2227.5
9960,1,3,6,9,2079.0,76,8108.1,1770,1999.038462
9961,1,3,5,3,2079.0,76,8108.1,1770,2205.768293
9962,7,2,1,3,1561.76,93,6090.864,1925,2591.857021
9963,1,3,3,5,2079.0,79,8108.1,1770,2646.0
9964,7,2,7,5,1561.76,96,6090.864,1925,2928.3
9965,1,3,7,6,2079.0,91,8108.1,1770,4110.75
9966,1,3,5,6,2079.0,83,8108.1,1770,1901.52439
9967,1,3,4,3,2079.0,76,8108.1,1770,2310.0
9968,2,1,7,4,1717.93,97,6699.927,1400,3045.421364
9969,1,3,4,5,2079.0,86,8108.1,1770,2127.917647
9970,5,7,1,3,1363.71,92,5318.469,1850,2893.726098
9971,2,1,4,3,1717.93,89,6699.927,1400,2365.674098
9972,2,1,4,5,1717.93,88,6699.927,1400,2013.199219
9973,1,3,2,6,2079.0,87,8108.1,1770,2405.7
9974,1,3,1,3,2079.0,96,8108.1,1770,4521.825
9975,1,3,3,9,2079.0,90,8108.1,1770,1885.604651
9976,7,2,4,9,1561.76,81,6090.864,1925,1703.738182
9977,1,3,2,5,2079.0,89,8108.1,1770,2328.48
9978,1,3,5,6,2079.0,76,8108.1,1770,2392.273973
9979,2,1,2,3,1717.93,81,6699.927,1400,2378.672308
9980,2,1,5,9,1717.93,82,6699.927,1400,1630.946203
9981,1,3,7,1,2079.0,90,8108.1,1770,4110.75
9982,7,2,6,1,1561.76,80,6090.864,1925,1952.2
9983,7,2,4,3,1561.76,87,6090.864,1925,1561.76
9984,7,2,4,5,1561.76,77,6090.864,1925,1952.2
9985,1,3,2,5,2079.0,79,8108.1,1770,2196.126761
9986,1,3,1,3,2079.0,94,8108.1,1770,3450.255319
9987,1,3,5,6,2079.0,81,8108.1,1770,1813.081395
9988,1,3,2,5,2079.0,78,8108.1,1770,3017.903226
9989,7,2,6,12,1561.76,83,6090.864,1925,1997.00459
9990,1,3,2,5,2079.0,79,8108.1,1770,2135.958904
9991,7,2,1,3,1561.76,92,6090.864,1925,3088.025455
9992,7,2,6,1,1561.76,81,6090.864,1925,1503.917037
9993,5,7,6,9,1363.71,86,5318.469,1850,1564.255588
9994,1,3,5,9,2079.0,90,8108.1,1770,2215.776316
9995,4,6,7,1,623.48,99,2431.572,1950,1169.025
9996,1,3,5,6,2079.0,82,8108.1,1770,2053.646341
9997,7,2,4,6,1561.76,84,6090.864,1925,1830.1875
9998,2,1,5,12,1717.93,82,6699.927,1400,2034.390789
9999,2,1,4,4,1717.93,88,6699.927,1400,1908.811111
10000,1,3,2,5,2079.0,82,8108.1,1770,2289.531646
10001,1,3,2,5,2079.0,86,8108.1,1770,2760.639344
10002,1,3,2,6,2079.0,76,8108.1,1770,2051.644737
10003,1,3,5,3,2079.0,80,8108.1,1770,2028.903614
10004,2,1,2,3,1717.93,90,6699.927,1400,1717.93
10005,1,3,2,5,2079.0,75,8108.1,1770,2210.582278
10006,7,2,7,6,1561.76,92,6090.864,1925,2648.201739
10007,1,3,3,5,2079.0,82,8108.1,1770,2476.455882
10008,1,3,5,9,2079.0,83,8108.1,1770,2917.306452
10009,2,1,6,3,1717.93,76,6699.927,1400,1952.193182
10010,1,3,4,5,2079.0,82,8108.1,1770,1977.585366
10011,5,7,3,6,1363.71,79,5318.469,1850,1598.097656
10012,5,7,4,3,1363.71,78,5318.469,1850,1394.703409
10013,1,3,6,9,2079.0,75,8108.1,1770,2327.238806
10014,7,2,6,1,1561.76,89,6090.864,1925,1845.716364
10015,5,7,3,6,1363.71,78,5318.469,1850,1363.71
10016,1,3,7,6,2079.0,91,8108.1,1770,3771.209302
10017,1,3,5,9,2079.0,80,8108.1,1770,1940.4
10018,1,3,6,9,2079.0,81,8108.1,1770,1977.585366
10019,1,3,6,12,2079.0,78,8108.1,1770,2002.0
10020,1,3,5,9,2079.0,81,8108.1,1770,2350.173913
10021,4,6,6,3,623.48,89,2431.572,1950,638.1501176
10022,1,3,4,3,2079.0,84,8108.1,1770,2179.192771
10023,4,6,5,9,623.48,87,2431.572,1950,692.7555556
10024,7,2,7,5,1561.76,92,6090.864,1925,3513.96
10025,1,3,5,6,2079.0,77,8108.1,1770,1984.5
10026,7,2,1,3,1561.76,97,6090.864,1925,3513.96
10027,1,3,5,3,2079.0,75,8108.1,1770,2699.597015
10028,7,2,7,5,1561.76,97,6090.864,1925,2724.0
10029,1,3,4,3,2079.0,76,8108.1,1770,3118.5
10030,4,6,3,6,623.48,90,2431.572,1950,609.4692135
10031,7,2,5,4,1561.76,76,6090.864,1925,1899.437838
10032,2,1,1,3,1717.93,98,6699.927,1400,3865.3425
10033,7,2,5,9,1561.76,81,6090.864,1925,1888.09791
10034,1,3,2,6,2079.0,85,8108.1,1770,2711.73913
10035,2,1,3,6,1717.93,87,6699.927,1400,1932.67125
10036,7,2,7,1,1561.76,90,6090.864,1925,3194.509091
10037,7,2,4,5,1561.76,83,6090.864,1925,1732.911781
10038,1,3,7,6,2079.0,90,8108.1,1770,3880.8
10039,5,7,4,6,1363.71,83,5318.469,1850,1797.617727
10040,1,3,5,9,2079.0,75,8108.1,1770,1842.75
10041,7,2,5,9,1561.76,76,6090.864,1925,2030.288
10042,4,6,4,3,623.48,81,2431.572,1950,821.86
10043,1,3,6,9,2079.0,82,8108.1,1770,2106.0
10044,2,1,3,6,1717.93,76,6699.927,1400,1814.714789
10045,1,3,7,5,2079.0,90,8108.1,1770,4351.395349
10046,7,2,5,6,1561.76,89,6090.864,1925,2304.236066
10047,5,7,1,3,1363.71,92,5318.469,1850,2437.268936
10048,4,6,1,3,623.48,92,2431.572,1950,974.1875
10049,7,2,5,9,1561.76,89,6090.864,1925,1703.738182
10050,1,3,6,9,2079.0,83,8108.1,1770,2179.192771
10051,1,3,1,1,2079.0,94,8108.1,1770,3916.255814
10052,7,2,1,3,1561.76,98,6090.864,1925,2981.541818
10053,7,2,6,1,1561.76,75,6090.864,1925,1845.716364
10054,1,3,6,9,2079.0,84,8108.1,1770,2772.0
10055,1,3,1,3,2079.0,90,8108.1,1770,3880.8
10056,7,2,6,9,1561.76,87,6090.864,1925,1405.584
10057,4,6,1,1,623.48,100,2431.572,1950,1304.95814
10058,1,3,3,5,2079.0,83,8108.1,1770,2310.0
10059,2,1,2,4,1717.93,82,6699.927,1400,2093.727188
10060,1,3,4,3,2079.0,80,8108.1,1770,2513.41791
10061,1,3,7,5,2079.0,91,8108.1,1770,4158.0
10062,1,3,7,6,2079.0,99,8108.1,1770,3768.1875
10063,1,3,1,4,2079.0,98,8108.1,1770,3898.125
10064,2,1,4,4,1717.93,76,6699.927,1400,1789.510417
10065,2,1,6,12,1717.93,85,6699.927,1400,2576.895
10066,2,1,6,3,1717.93,79,6699.927,1400,2307.667164
10067,1,3,2,6,2079.0,86,8108.1,1770,2513.41791
10068,2,1,6,6,1717.93,89,6699.927,1400,1835.596438
10069,1,3,2,6,2079.0,79,8108.1,1770,2782.661538
10070,7,2,3,5,1561.76,83,6090.864,1925,1509.701333
10071,1,3,6,12,2079.0,82,8108.1,1770,1771.875
10072,1,3,2,6,2079.0,77,8108.1,1770,1813.081395
10073,2,1,5,4,1717.93,81,6699.927,1400,1639.842273
10074,7,2,5,9,1561.76,78,6090.864,1925,2090.355692
10075,7,2,4,5,1561.76,87,6090.864,1925,1561.76
10076,7,2,4,9,1561.76,76,6090.864,1925,1979.695775
10077,1,3,4,3,2079.0,86,8108.1,1770,2740.5
10078,1,3,6,12,2079.0,87,8108.1,1770,2079.0
10079,1,3,3,5,2079.0,75,8108.1,1770,2494.8
10080,7,2,5,9,1561.76,81,6090.864,1925,1933.607619
10081,5,7,6,12,1363.71,86,5318.469,1850,1662.021563
10082,7,2,6,5,1561.76,78,6090.864,1925,1969.175652
10083,1,3,4,3,2079.0,80,8108.1,1770,2221.39726
10084,2,1,1,1,1717.93,91,6699.927,1400,3190.441429
10085,7,2,6,12,1561.76,76,6090.864,1925,1624.2304
10086,1,3,2,6,2079.0,80,8108.1,1770,3017.903226
10087,7,2,7,5,1561.76,93,6090.864,1925,2623.7568
10088,7,2,5,9,1561.76,78,6090.864,1925,1697.565217
10089,7,2,3,5,1561.76,81,6090.864,1925,1913.705915
10090,2,1,4,4,1717.93,79,6699.927,1400,1887.30338
10091,1,3,3,6,2079.0,75,8108.1,1770,2293.014706
10092,1,3,7,6,2079.0,99,8108.1,1770,3243.24
10093,2,1,2,4,1717.93,81,6699.927,1400,2004.251667
10094,4,6,5,12,623.48,75,2431.572,1950,623.48
10095,2,1,5,3,1717.93,84,6699.927,1400,1717.93
10096,5,7,4,3,1363.71,75,5318.469,1850,1181.882
10097,1,3,3,9,2079.0,75,8108.1,1770,1930.5
10098,7,2,3,5,1561.76,88,6090.864,1925,1802.030769
10099,1,3,2,6,2079.0,87,8108.1,1770,1771.875
10100,1,3,4,3,2079.0,89,8108.1,1770,2792.686567
10101,1,3,2,5,2079.0,89,8108.1,1770,2512.125
10102,2,1,3,9,1717.93,89,6699.927,1400,2415.839063
10103,2,1,1,4,1717.93,98,6699.927,1400,3393.959268
10104,7,2,6,5,1561.76,78,6090.864,1925,1353.525333
10105,7,2,5,12,1561.76,89,6090.864,1925,1507.906207
10106,7,2,5,12,1561.76,86,6090.864,1925,1604.547945
10107,2,1,1,3,1717.93,93,6699.927,1400,3092.274
10108,1,3,5,3,2079.0,88,8108.1,1770,2215.776316
10109,5,7,3,3,1363.71,82,5318.469,1850,1453.427763
10110,1,3,7,5,2079.0,90,8108.1,1770,3771.209302
10111,2,1,6,6,1717.93,82,6699.927,1400,1533.866071
10112,1,3,7,5,2079.0,98,8108.1,1770,3981.06383
10113,2,1,5,1,1717.93,77,6699.927,1400,2032.480563
10114,1,3,2,4,2079.0,86,8108.1,1770,2156.0
10115,2,1,3,9,1717.93,80,6699.927,1400,1992.7988
10116,7,2,6,1,1561.76,80,6090.864,1925,1646.179459
10117,1,3,2,5,2079.0,81,8108.1,1770,2205.768293
10118,7,2,4,9,1561.76,81,6090.864,1925,1691.906667
10119,2,1,1,3,1717.93,91,6699.927,1400,2928.289773
10120,1,3,5,9,2079.0,78,8108.1,1770,1863.931034
10121,2,1,2,3,1717.93,80,6699.927,1400,2208.767143
10122,1,3,5,6,2079.0,86,8108.1,1770,2965.131148
10123,2,1,4,9,1717.93,77,6699.927,1400,2034.390789
10124,1,3,2,5,2079.0,89,8108.1,1770,2025.0
10125,1,3,4,3,2079.0,80,8108.1,1770,1907.788235
10126,5,7,7,5,1363.71,96,5318.469,1850,2789.406818
10127,1,3,5,3,2079.0,80,8108.1,1770,2384.735294
10128,7,2,4,6,1561.76,81,6090.864,1925,1929.232941
10129,2,1,1,3,1717.93,91,6699.927,1400,3137.089565
10130,7,2,5,6,1561.76,80,6090.864,1925,1524.127229
10131,1,3,4,5,2079.0,77,8108.1,1770,2615.516129
10132,1,3,5,6,2079.0,77,8108.1,1770,2150.689655
10133,7,2,7,1,1561.76,92,6090.864,1925,3019.402667
10134,4,6,2,6,623.48,90,2431.572,1950,561.132
10135,4,6,5,6,623.48,82,2431.572,1950,797.2367213
10136,7,2,1,3,1561.76,97,6090.864,1925,2662.090909
10137,7,2,7,5,1561.76,91,6090.864,1925,2581.684898
10138,1,3,1,3,2079.0,90,8108.1,1770,3248.4375
10139,7,2,6,9,1561.76,84,6090.864,1925,1681.895385
10140,1,3,7,6,2079.0,94,8108.1,1770,3981.06383
10141,7,2,2,6,1561.76,88,6090.864,1925,1524.127229
10142,1,3,4,9,2079.0,80,8108.1,1770,2494.8
10143,2,1,4,4,1717.93,88,6699.927,1400,2007.97013
10144,7,2,6,5,1561.76,90,6090.864,1925,1779.220253
10145,1,3,4,3,2079.0,82,8108.1,1770,1813.081395
10146,1,3,3,5,2079.0,80,8108.1,1770,2179.192771
10147,1,3,1,3,2079.0,94,8108.1,1770,3317.553191
10148,1,3,4,9,2079.0,79,8108.1,1770,2055.375
10149,2,1,5,1,1717.93,84,6699.927,1400,2240.778261
10150,7,2,6,5,1561.76,80,6090.864,1925,2040.363871
10151,2,1,2,3,1717.93,87,6699.927,1400,1916.152692
10152,7,2,7,4,1561.76,92,6090.864,1925,3085.428293
10153,1,3,3,5,2079.0,90,8108.1,1770,2254.337349
10154,1,3,7,5,2079.0,91,8108.1,1770,3955.170732
10155,1,3,7,5,2079.0,91,8108.1,1770,4563.658537
10156,1,3,4,3,2079.0,90,8108.1,1770,2032.280899
10157,7,2,6,1,1561.76,86,6090.864,1925,1969.175652
10158,7,2,4,6,1561.76,76,6090.864,1925,1368.733483
10159,7,2,6,9,1561.76,79,6090.864,1925,1544.012727
10160,1,3,2,6,2079.0,78,8108.1,1770,2009.7
10161,1,3,3,5,2079.0,76,8108.1,1770,2379.907895
10162,2,1,1,3,1717.93,98,6699.927,1400,3067.732143
10163,2,1,6,3,1717.93,85,6699.927,1400,1923.05597
10164,1,3,4,5,2079.0,85,8108.1,1770,2191.378378
10165,7,2,5,6,1561.76,81,6090.864,1925,1599.851707
10166,1,3,7,6,2079.0,94,8108.1,1770,3118.5
10167,4,6,4,3,623.48,78,2431.572,1950,874.8832258
10168,1,3,7,6,2079.0,91,8108.1,1770,4209.975
10169,1,3,7,6,2079.0,92,8108.1,1770,3378.375
10170,1,3,6,9,2079.0,84,8108.1,1770,2027.025
10171,1,3,4,3,2079.0,79,8108.1,1770,2053.646341
10172,1,3,7,5,2079.0,97,8108.1,1770,4252.5
10173,7,2,6,12,1561.76,86,6090.864,1925,1756.98
10174,1,3,5,3,2079.0,80,8108.1,1770,2338.875
10175,1,3,6,12,2079.0,89,8108.1,1770,2615.516129
10176,1,3,7,4,2079.0,90,8108.1,1770,3492.72
10177,2,1,5,9,1717.93,81,6699.927,1400,1603.401333
10178,1,3,5,6,2079.0,81,8108.1,1770,2350.173913
10179,1,3,4,3,2079.0,87,8108.1,1770,2079.0
10180,7,2,3,12,1561.76,83,6090.864,1925,1582.042597
10181,4,6,6,9,623.48,87,2431.572,1950,668.0142857
10182,2,1,5,1,1717.93,78,6699.927,1400,1590.675926
10183,7,2,7,1,1561.76,91,6090.864,1925,2677.302857
10184,4,6,4,3,623.48,80,2431.572,1950,837.5104478
10185,1,3,7,5,2079.0,92,8108.1,1770,4306.5
10186,1,3,7,5,2079.0,93,8108.1,1770,3389.673913
10187,1,3,1,3,2079.0,97,8108.1,1770,3691.285714
10188,4,6,4,6,623.48,84,2431.572,1950,766.5737705
10189,2,1,5,1,1717.93,81,6699.927,1400,2490.9985
10190,2,1,6,1,1717.93,89,6699.927,1400,1464.144886
10191,7,2,4,6,1561.76,82,6090.864,1925,1411.228916
10192,1,3,2,5,2079.0,79,8108.1,1770,2281.829268
10193,1,3,7,6,2079.0,93,8108.1,1770,3969.0
10194,7,2,4,3,1561.76,78,6090.864,1925,1811.6416
10195,7,2,4,6,1561.76,86,6090.864,1925,1598.507294
10196,1,3,4,5,2079.0,77,8108.1,1770,2260.9125
10197,4,6,5,9,623.48,84,2431.572,1950,695.42
10198,7,2,2,6,1561.76,76,6090.864,1925,1331.045455
10199,7,2,7,5,1561.76,92,6090.864,1925,2342.64
10200,7,2,6,5,1561.76,87,6090.864,1925,1874.112
10201,7,2,1,3,1561.76,91,6090.864,1925,3019.402667
10202,2,1,5,9,1717.93,83,6699.927,1400,2186.456364
10203,1,3,5,6,2079.0,85,8108.1,1770,2032.280899
10204,7,2,1,3,1561.76,91,6090.864,1925,2648.201739
10205,2,1,6,3,1717.93,88,6699.927,1400,1618.050349
10206,1,3,2,5,2079.0,84,8108.1,1770,2878.615385
10207,1,3,4,3,2079.0,81,8108.1,1770,2598.75
10208,1,3,2,6,2079.0,82,8108.1,1770,2457.0
10209,1,3,6,12,2079.0,77,8108.1,1770,2293.014706
10210,7,2,1,3,1561.76,96,6090.864,1925,3199.703415
10211,7,2,5,9,1561.76,89,6090.864,1925,1543.386353
10212,5,7,3,6,1363.71,88,5318.469,1850,1526.541045
10213,7,2,1,3,1561.76,95,6090.864,1925,2546.347826
10214,7,2,7,1,1561.76,92,6090.864,1925,2890.917447
10215,1,3,7,5,2079.0,99,8108.1,1770,3603.6
10216,1,3,1,3,2079.0,90,8108.1,1770,4351.395349
10217,7,2,5,6,1561.76,88,6090.864,1925,1582.042597
10218,7,2,5,9,1561.76,82,6090.864,1925,1925.457534
10219,1,3,2,6,2079.0,81,8108.1,1770,2102.359551
10220,2,1,3,5,1717.93,81,6699.927,1400,2091.393043
10221,4,6,1,3,623.48,94,2431.572,1950,1068.822857
10222,2,1,3,5,1717.93,86,6699.927,1400,1660.665667
10223,1,3,4,4,2079.0,87,8108.1,1770,2187.0
10224,7,2,1,3,1561.76,90,6090.864,1925,3045.432
10225,1,3,5,3,2079.0,85,8108.1,1770,2871.0
10226,1,3,5,3,2079.0,89,8108.1,1770,1973.734177
10227,7,2,3,5,1561.76,78,6090.864,1925,1714.126829
10228,2,1,3,9,1717.93,86,6699.927,1400,1740.240779
10229,7,2,1,3,1561.76,91,6090.864,1925,2440.25
10230,7,2,7,1,1561.76,93,6090.864,1925,3346.628571
10231,7,2,4,5,1561.76,86,6090.864,1925,1697.565217
10232,7,2,3,5,1561.76,79,6090.864,1925,1802.030769
10233,1,3,5,3,2079.0,84,8108.1,1770,2135.958904
10234,7,2,3,5,1561.76,87,6090.864,1925,1719.912911
10235,2,1,1,3,1717.93,90,6699.927,1400,3478.80825
10236,1,3,5,6,2079.0,89,8108.1,1770,2658.393443
10237,2,1,3,6,1717.93,88,6699.927,1400,1779.284643
10238,7,2,6,9,1561.76,76,6090.864,1925,1847.716056
10239,7,2,6,9,1561.76,88,6090.864,1925,1457.642667
10240,7,2,3,5,1561.76,81,6090.864,1925,1482.683544
10241,1,3,5,3,2079.0,77,8108.1,1770,2574.0
10242,1,3,2,5,2079.0,85,8108.1,1770,1801.8
10243,2,1,6,9,1717.93,82,6699.927,1400,2208.767143
10244,7,2,5,9,1561.76,88,6090.864,1925,1673.314286
10245,2,1,5,3,1717.93,78,6699.927,1400,2327.518065
10246,1,3,1,1,2079.0,97,8108.1,1770,3715.659574
10247,1,3,5,6,2079.0,80,8108.1,1770,1892.123596
10248,1,3,4,3,2079.0,79,8108.1,1770,2316.6
10249,7,2,3,5,1561.76,88,6090.864,1925,1639.848
10250,1,3,6,9,2079.0,79,8108.1,1770,1940.4
10251,1,3,4,5,2079.0,76,8108.1,1770,2053.646341
10252,1,3,5,6,2079.0,86,8108.1,1770,2568.176471
10253,1,3,5,12,2079.0,78,8108.1,1770,2281.829268
10254,7,2,7,1,1561.76,92,6090.864,1925,2900.411429
10255,2,1,4,6,1717.93,77,6699.927,1400,2365.674098
10256,7,2,3,9,1561.76,81,6090.864,1925,1952.2
10257,1,3,5,6,2079.0,78,8108.1,1770,2252.25
10258,7,2,1,1,1561.76,93,6090.864,1925,3055.617391
10259,1,3,1,1,2079.0,94,8108.1,1770,3932.021739
10260,2,1,5,4,1717.93,79,6699.927,1400,2378.672308
10261,1,3,4,3,2079.0,82,8108.1,1770,2513.41791
10262,7,2,1,3,1561.76,99,6090.864,1925,2546.347826
10263,2,1,6,6,1717.93,78,6699.927,1400,1546.137
10264,4,6,6,1,623.48,84,2431.572,1950,805.728
10265,1,3,6,12,2079.0,80,8108.1,1770,2201.294118
10266,1,3,4,3,2079.0,78,8108.1,1770,2025.0
10267,1,3,5,6,2079.0,80,8108.1,1770,2457.0
10268,1,3,1,3,2079.0,95,8108.1,1770,4455.0
10269,7,2,3,9,1561.76,82,6090.864,1925,1887.126667
10270,7,2,5,12,1561.76,84,6090.864,1925,1888.09791
10271,7,2,6,1,1561.76,83,6090.864,1925,1416.48
10272,5,7,4,3,1363.71,76,5318.469,1850,1553.593671
10273,1,3,4,3,2079.0,88,8108.1,1770,2260.9125
10274,1,3,3,9,2079.0,79,8108.1,1770,2106.0
10275,2,1,1,3,1717.93,93,6699.927,1400,2741.37766
10276,7,2,5,12,1561.76,86,6090.864,1925,1561.76
10277,1,3,4,3,2079.0,88,8108.1,1770,2165.625
10278,1,3,6,12,2079.0,77,8108.1,1770,2275.662162
10279,4,6,3,5,623.48,80,2431.572,1950,738.3315789
10280,7,2,1,3,1561.76,98,6090.864,1925,3019.402667
10281,1,3,3,5,2079.0,81,8108.1,1770,2318.884615
10282,1,3,3,5,2079.0,85,8108.1,1770,2327.238806
10283,1,3,3,9,2079.0,86,8108.1,1770,2106.0
10284,4,6,5,6,623.48,81,2431.572,1950,639.2643038
10285,7,2,5,6,1561.76,82,6090.864,1925,1668.729863
10286,1,3,5,6,2079.0,86,8108.1,1770,2102.359551
10287,1,3,4,3,2079.0,90,8108.1,1770,2328.48
10288,1,3,4,3,2079.0,86,8108.1,1770,2528.513514
10289,7,2,3,5,1561.76,81,6090.864,1925,1542.714146
10290,1,3,7,6,2079.0,95,8108.1,1770,4351.395349
10291,1,3,5,6,2079.0,89,8108.1,1770,1925.0
10292,4,6,2,6,623.48,82,2431.572,1950,623.48
10293,1,3,4,3,2079.0,78,8108.1,1770,3118.5
10294,7,2,6,9,1561.76,79,6090.864,1925,1741.963077
10295,7,2,5,4,1561.76,76,6090.864,1925,2156.71619
10296,2,1,2,6,1717.93,83,6699.927,1400,1515.820588
10297,4,6,2,5,623.48,90,2431.572,1950,797.6876471
10298,1,3,7,5,2079.0,99,8108.1,1770,4351.395349
10299,7,2,6,12,1561.76,87,6090.864,1925,1756.98
10300,7,2,6,5,1561.76,80,6090.864,1925,1561.76
10301,1,3,5,6,2079.0,77,8108.1,1770,2631.234375
10302,7,2,1,3,1561.76,96,6090.864,1925,2581.684898
10303,1,3,6,12,2079.0,86,8108.1,1770,3118.5
10304,1,3,4,9,2079.0,87,8108.1,1770,2494.8
10305,5,7,2,3,1363.71,87,5318.469,1850,1564.255588
10306,1,3,4,3,2079.0,88,8108.1,1770,2260.9125
10307,7,2,4,12,1561.76,85,6090.864,1925,2067.035294
10308,7,2,5,6,1561.76,86,6090.864,1925,1624.2304
10309,4,6,6,5,623.48,85,2431.572,1950,680.16
10310,5,7,2,6,1363.71,77,5318.469,1850,1431.8955
10311,2,1,2,6,1717.93,90,6699.927,1400,1810.791081
10312,2,1,6,12,1717.93,88,6699.927,1400,2319.2055
10313,1,3,6,12,2079.0,76,8108.1,1770,2551.5
10314,7,2,4,4,1561.76,81,6090.864,1925,1598.507294
10315,7,2,7,5,1561.76,92,6090.864,1925,3055.617391
10316,2,1,2,3,1717.93,83,6699.927,1400,2197.939853
10317,4,6,3,5,623.48,90,2431.572,1950,708.5
10318,2,1,3,6,1717.93,89,6699.927,1400,2240.778261
10319,2,1,3,9,1717.93,78,6699.927,1400,2112.209016
10320,1,3,5,9,2079.0,90,8108.1,1770,2563.150685
10321,1,3,7,6,2079.0,92,8108.1,1770,4054.05
10322,1,3,6,9,2079.0,78,8108.1,1770,2574.0
10323,2,1,4,6,1717.93,87,6699.927,1400,1950.082703
10324,2,1,5,3,1717.93,77,6699.927,1400,1717.93
10325,2,1,5,3,1717.93,76,6699.927,1400,1781.557037
10326,2,1,1,3,1717.93,92,6699.927,1400,3137.089565
10327,7,2,4,12,1561.76,85,6090.864,1925,1561.76
10328,2,1,2,3,1717.93,82,6699.927,1400,1786.6472
